id_venta,id_cliente,id_tienda,id_producto,cantidad,monto,fecha_venta,updated_at
40846,5126,92,430,11,117.42,07-25-2024,26/09/2024
31145,2301,182,247,4,671.56,17/09/2024,2024/08/10 11:11:47
187281,3202,171,956,12,1169.82,09-10-2024,07/09/2024
263790,4807,115,639,12,783.59,N/A,2024/08/17 10:53:52
258321,4182,110,515,3,1005.13,07-07-2024,2024/07/31 16:22:46
272830,2232,59,1094,9,1213.49,07-20-2024,28/09/2024
326167,1443,47,869,2,362.52,01/08/2024,N/A
95772,1640,81,246,3,538.09,N/A,2024-07-01
288134,4619,171,744,5,97.14,23/08/2024,N/A
324324,5534,59,706, 5u ,1023.23,2024-08-20,2024-09-19
329311,4976,121,316,1,881.8,2024-08-22,N/A
116714,1545,80,819,7,1216.5,N/A,28/07/2024
306610,4877,84,480,1,67.4,N/A,N/A
229515,92,64,241,12,888.18,09-19-2024,09-23-2024
305849,5717,155,485,12,913.47,2024/07/28 09:20:27,2024-07-30
138102,4576,21,73,13,63.66,2024-08-24,2024/08/08 03:03:37
169687,2008,133,87,8,278.24,22/09/2024,26/08/2024
308606,3855,84,219,7,764.58,2024/07/27 12:37:59,2024-08-07
232906,737,137,542,7,849.46,08-08-2024,2024/09/27 21:32:28
66937,1283,11,772,7,1363.87,2024/09/14 21:22:58,07-19-2024
198446,2081,172,791,13,892.3,2024-09-26,15/08/2024
10772,5836,92,1031,4,1093.9,2024/07/15 05:57:20,08-25-2024
182576,4514,69,169,2,850.64,N/A,11/07/2024
321181,5895,71,444,1,1113.89,14/07/2024,2024-09-06
193597,5403,195,824,13,210.13,N/A,08-01-2024
305245,1047,148,941,10,364.38,2024-08-09,09-24-2024
79273,1064,6,232,13,1068.62,2024/08/03 15:21:28,08-24-2024
294053,2327,120,1133,4,1389.49,2024-09-06,N/A
323820,1089,158,264,12,209.12,N/A,2024/07/08 07:38:35
190516,3151,43,1178,12,353.09,2024-07-03,N/A
331611,5209,218,429,14,176.44,2024-08-08,09-14-2024
149161,4859,216,136,12,823.03,2024-09-29,09-13-2024
121164,901,175,324,10,1479.25,15/09/2024,2024-09-29
145774,100,41,118,12,853.4,N/A,2024/07/31 16:11:39
128215,1719,180,1024,13,1444.31,N/A,N/A
307689,5438,84,300,5,882.46,2024-08-03,2024/08/21 12:15:43
303097,5022,117,1146,6,519.58,07-31-2024,N/A
308471,5178,187,416,2,394.84,11/08/2024,27/08/2024
152693,3801,98,8,12,867.96,2024-09-05,07/09/2024
321093,666,84,300,5,,2024-08-02,08/07/2024
137002,3709,201,977,12,234.79,23/07/2024,08-24-2024
307277,746,199,464,14,1165.53,15/09/2024,20/08/2024
300803,4193,160,502,1,1168.41,05/07/2024,07-13-2024
24404,427,66,197,10,607.16,2024-08-22,2024/09/23 19:15:56
43031,4717,62,298,8,278.18,08-04-2024,2024-08-08
330063,1570,82,36,13,1489.61,N/A,N/A
284494,2372,213,135,7,468.71,07/09/2024,N/A
170529,2034,79,1030,9,748.2,2024-08-26,2024-07-13
160706,725,133,894, 5u ,110.21,N/A,16/09/2024
61685,4587,64,1008,12,1373.26,2024-08-24,25/08/2024
82850,3851,147,1136,8,1469.49,2024-09-06,N/A
143331,4226,141,762,14,943.18,2024-08-07,09-12-2024
119667,1591,83,828,12,1495.46,2024-07-18,2024-07-15
167523,3525,198,125,1,734.03,2024/07/27 18:24:54,2024/07/15 20:49:24
169518,4624,93,83,9,1495.4,2024-07-15,16/09/2024
72349,3076,150,992,3,978.3,07/08/2024,2024-07-31
49831,5100,178,801,9,36.2,N/A,2024-07-13
37736,1012,147,1144,7,1226.96,2024/07/15 17:28:05,16/09/2024
167792,4673,19,639,9,913.22,2024-08-14,2024-07-17
138201,5762,56,540,14,131.43,08/08/2024,17/07/2024
313294,2477,153,960,14,1128.61,2024-09-11,05/09/2024
266400,1036,98,125,6,1051.47,2024/07/07 06:54:39,2024/07/01 18:02:05
200268,5697,122,986,6,353.58,07-24-2024,09-19-2024
196847,2732,26,37,8,1178.81,29/08/2024,09-26-2024
302263,4858,48,821,4,569.3,2024/09/08 06:11:59,08/07/2024
325514,4343,198,144,9,883.06,08-12-2024,2024-09-07
304604,729,102,2114,1,8.83,2024/08/06 16:05:27,02/09/2024
164230,4085,79,56,4,812.69,2024/07/13 14:37:04,2024-08-12
45194,5267,203,861,3,544.1,N/A,2024-09-20
99359,1213,45,918,9,31.77,2024-08-16,07-27-2024
301132,301,2,477,11,1153.48,2024-07-03,09-07-2024
16730,606,42,897,2,827.96,2024/09/20 03:21:32,2024/07/17 17:01:55
304319,1526,42,273,1,366.11,N/A,2024/08/22 19:34:20
247859,1864,14,368,1,122.16,02/08/2024,03/08/2024
300186,2041,131,109,2,1206.86,08-14-2024,2024-08-17
304169,1442,213,12,5,543.38,2024-09-12,17/07/2024
26762,1797,64,491,3,1112.34,2024-07-01,07-11-2024
45775,129,15,1085,1,899.03,N/A,09-22-2024
312890,4239,96,975,4,302.3,09-14-2024,2024/08/31 23:34:14
315320,2491,152,516,2,17.94,2024/09/07 18:04:17,2024/07/29 11:59:13
307067,1118,129,156,8,610.9,2024-09-13,08-02-2024
78230,2667,40,975,2,742.98,N/A,2024/07/17 09:12:45
316779,40,142,175,14,1280.52,21/08/2024,30/08/2024
305120,2781,63,137,7,839.22,2024/08/31 00:46:56,2024-07-02
269745,4721,177,572,2,365.42,2024/08/12 21:30:33,07/09/2024
324409,4297,152,990,13,1257.04,27/08/2024,N/A
110242,704,192,950,2,462.2,2024/07/17 16:53:13,N/A
91323,5674,112,569,9,1423.51,2024-07-11,N/A
192429,3114,22,997,7,573.33,N/A,2024-07-17
328479,672,162,6,5,893.85,N/A,07-19-2024
302484,4457,80,1052,13,1185.34,07-27-2024,05/09/2024
153292,5120,209,289,13,704.46,2024/08/30 16:42:45,2024-08-07
313130,5371,219,1090,1,1357.69,21/07/2024,2024/09/27 15:41:07
228775,2399,153,1050,4,317.8,2024/08/08 15:13:58,2024/08/07 05:03:34
325374,2210,171,1115,12,493.85,2024-08-17,2024-09-08
102934,5259,83,1158,12,797.34,2024/09/15 01:24:17,09-04-2024
286123,3906,64,1122,13,1070.88,09-03-2024,08-29-2024
113989,3444,120,61,11,1431.1,2024/09/08 13:08:01,2024/07/31 00:32:39
164826,2238,20,104,5,537.21,2024-09-11,N/A
27672,2973,18,1063,3,994.81,N/A,2024-08-02
76867,4988,19,893,12,556.32,N/A,09-19-2024
112047,1267,36,864,8,1024.04,N/A,2024-09-25
306049,4836,68,908,8,1208.69,08-25-2024,2024/08/23 17:51:00
151441,3823,170,850,14,1174.05,07-05-2024,2024/07/12 19:43:07
54029,2543,88,503,5,1225.39,08-10-2024,2024/08/23 14:49:50
188422,1333,135,1136,9,197.43,2024-08-16,2024-07-15
331367,1661,117,1062,2,1087.0,2024/07/19 00:01:08,29/08/2024
304527,498,126,376,10,73.35,2024/08/22 18:41:28,08-03-2024
145560,247,117,345,14,1179.48,2024/08/14 07:35:09,N/A
169263,4787,194,794,3,592.14,2024/08/13 12:13:07,07-05-2024
305541,2079,11,762,4,398.0,N/A,N/A
330177,1496,99,646,10,1455.56,2024-07-30,N/A
156632,4746,215,842,8,205.78,2024-08-02,2024/09/20 03:44:36
328156,2677,2,46,13,833.83,2024/07/28 02:28:20,2024/07/12 05:34:32
84303,5163,94,620,7,954.91,16/09/2024,2024/08/21 15:15:59
22109,1795,89,876,9,1074.04,2024-09-08,N/A
148505,3305,188,463,12,605.67,N/A,N/A
141424,1678,54,908,12,34.11,28/07/2024,2024-08-27
304369,523,130,649,2,1458.62,N/A,2024/08/23 13:31:36
97828,543,145,695,14,1406.27,09-29-2024,2024-08-10
104339,720,186,752,11,128.59,16/07/2024,2024-08-08
319586,3832,18,407,2,329.96,2024/07/11 05:46:49,2024-07-23
321223,137,120,465,9,1180.86,08-30-2024,31/07/2024
301740,2146,193,570,9,895.18,17/07/2024,09/07/2024
320750,3606,29,90,1,876.23,N/A,2024/08/30 12:12:43
328977,4888,58,813,7,936.25,07-10-2024,2024/07/22 18:19:58
140747,952,0,1080,5,122.56,2024-08-20,2024-09-20
174507,3085,151,973,1,1043.91,09-01-2024,2024/09/06 14:25:42
32627,5273,69,688,4,509.95,N/A,21/08/2024
271579,3807,21,770,14,308.36,2024/09/27 01:30:59,2024/09/02 20:35:25
309731,939,119,1125,8,464.24,2024/08/06 16:26:03,2024-07-29
221068,2742,6,428,9,1066.4,N/A,2024/07/21 17:58:42
322235,3234,168,828,13,693.84,2024/08/04 10:43:34,2024/09/11 05:12:17
240043,4911,133,882,7,980.54,2024-09-26,2024/09/29 19:59:03
64220,5844,207,805,9,389.69,07-08-2024,13/08/2024
127069,4510,150,281,12,166.99,19/07/2024,10/08/2024
277580,3529,33,124,8,329.35,N/A,2024-07-11
312204,3434,53,535,11,171.77,15/09/2024,2024/09/12 17:29:37
265050,1748,168,90,6,1053.91,11/07/2024,18/08/2024
150555,3155,191,167,2,89.31,09-01-2024,21/08/2024
300327,4521,192,292,14,1116.95,2024-08-05,14/07/2024
18731,3868,101,1080,13,1348.51,08-06-2024,08-04-2024
326234,2484,87,239,5,1002.39,2024/08/18 14:01:49,2024-09-02
328729,1916,3,806,10,1354.74,2024-07-13,09/09/2024
167898,1611,183,66,3,35.28,12/09/2024,15/08/2024
157414,1460,137,520,4,568.87,2024/08/31 12:10:35,07-31-2024
319952,3732,138,1123,12,34.85,09-02-2024,05/07/2024
303740,4512,174,253,8,310.07,29/08/2024,07-26-2024
325353,1930,218,225,12,221.75,09-21-2024,2024/07/08 08:48:49
311789,2299,18,981,2,504.86,2024-08-21,20/07/2024
329522,3658,46,563,2,1117.08,2024-08-29,N/A
132166,4909,28,1158,10,573.2,2024-08-17,04/09/2024
4445,3827,38,129,11,702.04,29/09/2024,2024/08/27 11:12:41
316302,4160,107,33,7,316.45,N/A,22/09/2024
227702,5739,144,119,7,951.01,08-18-2024,N/A
312640,4782,101,895,8,913.36,2024/08/20 21:54:35,2024-09-14
246400,3592,192,187,14,605.33,N/A,08-03-2024
203179,4084,135,1,14,1479.06,26/07/2024,2024/09/15 05:47:40
304031,4265,70,1076,12,1216.33,2024/08/14 11:45:33,22/09/2024
62919,4537,163,325,12,753.71,2024/09/03 12:09:53,31/08/2024
29004,871,131,483,7,236.93,2024-08-30,N/A
134386,3302,42,110,5,1405.48,N/A,08-12-2024
314229,5712,126,1055,14,202.3,17/08/2024,N/A
326632,4000,157,971,1,815.22,2024-09-21,N/A
162217,5067,89,187,13,1426.88,2024-07-13,28/07/2024
32790,565,49,225,14,,N/A,2024-08-07
320389,2888,102,466,7,1225.0,04/07/2024,N/A
291659,5475,90,145,6,211.62,2024/08/23 08:22:16,2024/08/28 06:20:00
309657,4682,191,330,14,985.4,07-06-2024,2024-09-07
320423,1302,9,1092,12,316.07,N/A,04/08/2024
302219,5102,120,616,11,1331.79,N/A,24/09/2024
322744,105,197,610,8,143.52,18/07/2024,2024-09-03
305578,1981,194,652,4,160.37,2024/07/16 00:46:55,24/08/2024
790,3059,186,1199,3,227.66,07-18-2024,07-27-2024
312834,4271,82,770,4,105.7,N/A,17/09/2024
303554,2831,171,62,10,637.28,N/A,28/08/2024
284789,1773,122,176,5,927.89,2024-07-07,N/A
221224,3395,168,691,9,331.65,N/A,N/A
62421,4680,136,116,11,217.48,13/09/2024,N/A
218936,2274,168,1225,12,1061.62,06/08/2024,2024-08-06
329061,3111,135,126,5,248.47,16/07/2024,08-22-2024
125522,3583,197,60,2,621.71,01/09/2024,2024-08-14
6641,5871,213,103,7,158.53,2024-08-01,08-21-2024
316770,696,6,344,4,1396.27,2024/08/04 05:18:49,17/09/2024
307922,3775,214,215,11,44.38,2024/07/11 16:10:22,24/07/2024
329223,2744,176,1655,9,263.94,N/A,2024-09-10
33613,2124,68,520,7,1178.31,09/07/2024,07/07/2024
33318,4898,8,83,11,484.6,N/A,2024-09-19
61157,2444,65,165,1,266.31,N/A,2024/09/13 06:38:38
34680,5420,1,891,13,1439.69,2024-09-28,2024-08-28
231153,5557,114,433,9,1020.4,2024-09-22,30/08/2024
318702,1633,169,152,12,68.2,2024-09-11,N/A
85908,5101,110,572, 5u ,166.84,08/09/2024,07-18-2024
307843,5127,117,330,14,831.37,09/09/2024,26/09/2024
306193,5158,131,864,10,513.04,17/08/2024,16/07/2024
313624,915,2,79,3,355.86,11/07/2024,N/A
214828,2456,142,173,12,1037.87,2024-09-16,2024/07/03 17:12:29
209161,2684,219,66,11,415.53,2024/08/02 15:01:06,2024-08-19
208239,3672,214,792,8,997.78,2024-09-16,08-06-2024
307513,5835,198,708,2,1388.44,08-27-2024,2024-08-07
311078,2701,166,17,6,1455.97,20/09/2024,2024/09/22 11:08:34
305703,624,120,1007,4,894.49,2024/07/10 07:06:04,27/09/2024
257342,5844,44,36,10,1024.71,20/07/2024,2024/08/07 17:15:10
315901,5754,185,671,5,932.39,2024/08/10 22:02:44,17/08/2024
242813,4494,44,533,10,1023.31,N/A,N/A
198848,2049,140,896,6,751.64,N/A,08/08/2024
132951,2944,213,266,11,359.1,2024-09-23,2024/07/22 18:53:21
319720,5712,11,462,5,837.03,2024/08/12 21:27:02,08-24-2024
242010,1900,219,881,12,44.41,04/09/2024,08-10-2024
321165,361,161,349,13,1013.11,2024/07/18 21:20:48,2024/07/10 10:12:28
201314,5950,109,885,7,1386.33,24/09/2024,N/A
129221,216,214,1190,2,1183.6,2024-09-25,08-21-2024
322147,2384,73,840,4,1044.6,02/09/2024,2024-07-31
55241,5106,146,1020,1,876.85,2024-08-08,2024-08-11
283702,4417,1043,290,11,456.89,2024/07/13 15:56:35,N/A
249537,5392,39,431,1,922.25,07-25-2024,08-02-2024
95021,5811,144,685,9,393.26,N/A,14/08/2024
152873,4087,114,211,1,452.62,07-25-2024,17/07/2024
299832,4488,156,400,8,1370.64,N/A,2024/09/15 01:26:51
302932,1646,66,23,13,1475.3,2024/08/10 03:49:35,2024/07/30 12:06:30
149634,2026,105,55,11,419.99,25/09/2024,2024-09-19
318085,5658,179,78,11,953.67,2024/08/17 09:02:41,N/A
86144,399,176,322,9,127.35,2024-07-05,18/09/2024
316871,1467,42,235,7,1200.72,N/A,2024/07/08 10:29:53
42881,4199,35,778,11,377.83,07-30-2024,09-19-2024
38696,4149,22,1194,4,246.74,08/08/2024,2024-07-18
121299,537,168,218,1,1020.77,2024-08-26,N/A
241904,628,215,551,10,62.07,2024/09/28 04:21:19,09-26-2024
235990,1176,51,1080,3,324.41,2024-09-20,07-13-2024
262149,1809,61,1098,2,286.46,04/08/2024,N/A
31741,4451,83,741,8,1276.27,2024/07/25 23:33:02,2024/07/31 08:09:44
41943,3296,44,975,5,403.12,14/08/2024,08-06-2024
312446,100,100,442,1,869.43,08/08/2024,2024-08-06
310457,884,103,1060,13,601.61,09-03-2024,07-10-2024
246741,4651,123,1158,2,1389.63,2024/09/18 12:06:28,2024/07/25 16:14:52
298985,111,196,207,3,1071.35,10/08/2024,08-24-2024
309041,3577,136,45,5,373.34,N/A,2024/09/12 06:14:46
300676,2619,73,1122,6,1138.71,N/A,28/08/2024
282996,442,186,764,6,71.21,N/A,07/09/2024
328597,785,108,1150,10,292.38,2024/07/22 04:06:10,2024-07-30
72650,5618,2,955,13,613.64,23/07/2024,12/08/2024
319294,3741,3,833,4,742.25,04/08/2024,08-15-2024
149581,2787,151,234,10,439.74,10/08/2024,08-22-2024
300356,5129,107,475,10,1493.32,2024/07/24 05:11:24,08-11-2024
153144,3709,106,1125,9,1431.67,N/A,2024-07-10
326043,3480,186,200,10,1085.0,2024-08-14,09-22-2024
70416,1972,153,260,2,59.73,2024/09/11 17:03:25,2024/07/26 22:14:12
7382,1586,138,902,12,1105.2,2024-08-24,04/07/2024
127078,1049,135,856,6,1029.3,14/09/2024,09-21-2024
317979,3459,170,1096,12,386.08,02/09/2024,08-16-2024
197786,4864,178,548,10,680.27,N/A,04/08/2024
266874,3734,28,1172,3,178.5,2024/09/09 22:19:20,2024/08/29 06:46:23
327991,5284,52,428,3,1362.06,2024-09-21,2024-09-05
272614,1866,164,1106,13,483.31,2024-08-21,19/07/2024
310460,1869,184,698,13,1432.16,07-03-2024,2024-07-22
58121,5817,177,42,5,1404.77,N/A,12/08/2024
277528,3226,134,1001,8,115.97,2024-08-16,09-09-2024
252836,2201,9,409,9,406.46,N/A,N/A
311676,1343,121,705,6,1327.62,09-09-2024,2024/08/01 09:58:13
201361,301,17,3,1,844.54,2024-08-09,04/09/2024
42498,4842,65,431,14,12.62,2024-07-13,03/07/2024
330830,2726,108,38,1,187.9,26/08/2024,N/A
78781,4255,605,408,10,1336.57,N/A,2024/09/21 05:37:48
326046,3383,32,529,13,1196.98,2024-07-03,07-18-2024
62969,2119,82,1020,10,1400.25,N/A,N/A
308581,5960,159,22,6,898.18,2024/07/11 14:59:57,09-12-2024
99906,2039,213,482,2,374.1,2024-07-08,08-14-2024
17403,26,73,886,13,112.59,N/A,N/A
329707,1084,53,275,9,862.39,N/A,2024-08-12
209790,3441,173,540,12,751.48,N/A,17/07/2024
157373,183,52,864,12,413.4,09-03-2024,2024/07/11 03:22:37
260578,3283,124,1048,6,1307.61,2024/07/10 12:06:43,22/08/2024
312391,2579,125,146,1,486.23,09-03-2024,07-20-2024
196379,5925,161,456,5,1112.13,10/09/2024,13/09/2024
305365,209,217,1096,13,818.98,2024/09/22 03:53:29,09-23-2024
307201,3511,136,259,3,1327.53,13/08/2024,2024/09/08 08:02:39
153248,5795,134,794,13,16.58,2024-07-16,09/09/2024
293807,4551,137,1071,11,258.4,N/A,N/A
320347,5051,93,81,5,1384.58,07-29-2024,24/09/2024
139495,4405,60,1004,5,153.32,2024/08/02 04:28:15,N/A
58505,759,136,170,13,226.49,09-12-2024,N/A
40495,3525,139,533,2,1327.38,2024-07-20,N/A
172466,1977,98,116,13,163.22,2024-09-26,N/A
216608,4661,20,547,7,320.97,2024-07-23,2024/07/29 09:40:11
303774,1066,175,901,3,979.9,2024-09-07,08-13-2024
288919,2770,183,613,5,712.57,2024-07-12,14/07/2024
229265,2736,118,29,8,1465.89,08-22-2024,2024-09-19
309504,4297,56,496,1,1385.56,08-24-2024,07-18-2024
311512,4310,111,488,1,251.91,N/A,2024-09-01
99871,5121,37,465,6,976.99,2024-07-12,09-15-2024
88000,3768,42,170,11,732.71,2024-09-16,2024-08-18
185705,5796,75,673,14,88.23,N/A,N/A
229136,3977,194,531,2,1477.8,2024/08/04 10:54:01,29/09/2024
69551,5904,31,1196,11,1287.12,11/09/2024,N/A
29854,3893,34,818,10,1473.08,08-24-2024,08-08-2024
309434,2349,161,139,8,1315.09,2024-08-29,N/A
306474,2743,46,1013,12,307.73,2024-08-04,2024-09-27
248754,4572,207,130,7,150.71,09-26-2024,29/07/2024
314647,1793,102,511,7,622.73,05/08/2024,2024-09-15
313557,3204,123,544,11,137.02,N/A,07-16-2024
285726,3779,133,893,2,680.37,08-30-2024,2024/09/27 18:18:51
90363,1285,128,499,10,800.14,07-13-2024,2024/07/26 03:14:03
318111,4274,9,288,7,1446.79,09-22-2024,08-31-2024
199637,5208,177,872,7,693.13,2024-09-14,07-19-2024
70798,1705,42,123,9,1064.26,N/A,19/08/2024
309664,2870,124,294,5,811.36,N/A,07-14-2024
183904,5012,212,1391,9,675.98,26/09/2024,2024/08/15 15:26:00
186738,704,201,1196,7,258.73,08-19-2024,2024-09-18
300384,69,56,123,6,345.65,2024/08/11 01:49:26,2024-09-13
138328,1573,728,121,2,1197.42,09-29-2024,2024-09-15
175323,1255,559,856,9,1101.33,N/A,N/A
25050,3658,205,1151,9,24.48,2024-09-16,20/09/2024
239088,4343,70,1107,3,287.31,2024-08-10,2024/09/22 05:19:05
241113,1605,165,334,1,171.96,N/A,15/08/2024
281610,4204,199,649,3,1207.25,2024-08-19,2024/09/22 22:39:35
268436,400,86,442,6,299.56,09-29-2024,2024-09-28
329568,3667,80,872,3,1368.61,N/A,2024/07/11 01:39:49
315393,1544,32,1139,3,1450.59,2024-07-09,2024/09/01 02:04:04
302600,3726,189,976,10,645.81,2024-09-28,09-28-2024
46379,4911,12,327, 5u ,1140.85,09-21-2024,29/07/2024
24127,3455,121,23,2,168.79,07-22-2024,N/A
207675,661,34,231,7,895.62,2024/09/15 05:14:48,2024/08/14 11:01:30
15918,1083,196,1021,6,92.88,28/07/2024,2024/07/22 19:20:20
263182,747,192,1140,6,920.14,2024/07/29 13:29:38,2024/09/07 14:21:27
223698,2374,90,533,2,584.25,2024-07-07,2024-08-15
256413,4060,71,1082,1,1248.22,N/A,2024-07-27
63116,1614,14,612,11,440.99,2024-08-22,2024-09-25
158127,3817,142,728,9,508.26,18/09/2024,08-02-2024
143985,2198,136,555,8,1204.92,07/08/2024,2024/09/25 18:18:49
305322,2384,42,343,7,562.93,2024/08/27 15:10:07,10/08/2024
242862,1020,30,796,11,1250.83,N/A,28/07/2024
179592,2001,128,398,12,1469.59,07-25-2024,08-31-2024
301580,2882,38,201,1,857.02,08-13-2024,16/07/2024
109424,1656,191,1027,2,837.08,2024/07/13 14:33:28,20/07/2024
244520,3208,123,860,13,1025.12,N/A,2024/09/18 02:09:15
310374,1381,97,286,1,265.01,N/A,2024/07/12 05:19:48
6937,244,88,643,9,1047.02,08/09/2024,N/A
212404,2575,216,875,2,412.99,N/A,N/A
152375,4972,152,396,3,1008.81,08/08/2024,2024-08-07
315938,2872,142,974,3,1308.05,N/A,07-22-2024
327344,1835,166,820,7,631.44,2024/07/07 01:53:31,15/08/2024
326803,4849,69,920,4,1266.22,07-15-2024,N/A
139674,3210,182,582,11,461.6,07-24-2024,06/08/2024
195279,3092,185,870,9,371.95,18/07/2024,20/08/2024
314226,3552,100,155,6,1426.48,12/07/2024,N/A
145150,2183,179,46,8,171.02,2024-09-06,2024-08-22
311612,3947,130,211,1,952.41,2024/08/27 20:58:48,2024-08-31
125635,3136,170,1128,1,261.27,2024/09/14 10:21:34,N/A
252376,5243,76,595,2,973.12,08-07-2024,07-21-2024
176027,5391,18,93,4,960.43,2024/09/11 15:01:58,07-28-2024
307488,4854,90,436,9,1128.7,08-25-2024,08-31-2024
301274,865,44,1274,5,826.0,27/09/2024,2024-07-31
297883,5069,184,592,7,760.58,09/08/2024,2024/09/22 11:05:03
304586,4560,198,1080,7,1363.84,14/09/2024,29/08/2024
180584,4171,161,131,3,119.69,2024/08/25 11:32:53,2024/09/22 17:48:42
309231,4362,170,261,1,904.71,07-13-2024,07-16-2024
32578,4068,6,151,5,433.68,2024/08/29 12:12:15,2024-07-17
293166,5216,84,635,3,1225.77,2024-07-01,2024-08-27
168867,1783,40,1132,6,48.95,N/A,2024-08-24
275118,1171,219,543,4,1019.16,N/A,09-01-2024
316409,2730,164,928,2,990.37,N/A,N/A
308787,5158,202,191, 5u ,,2024-07-15,09-04-2024
126328,4912,10,356,4,303.83,08-24-2024,N/A
301907,1989,132,593,3,420.4,2024-09-07,03/08/2024
243377,5855,190,1062,4,819.67,21/09/2024,07/09/2024
321094,807,80,501,4,164.5,2024/07/27 16:10:19,20/09/2024
175113,5678,147,812, 5u ,648.25,2024/07/22 13:17:21,08-25-2024
59734,1290,139,1102,9,459.54,2024/08/23 13:30:22,N/A
255536,1794,71,744,12,1426.12,2024-08-16,2024-08-08
6696,5127,103,729,2,714.29,18/08/2024,07-02-2024
177120,1712,18,742,10,867.54,06/09/2024,2024-07-16
68769,4726,165,657,12,1095.95,2024/07/05 13:19:53,07/07/2024
50257,5255,16,393,12,485.57,04/09/2024,26/07/2024
79182,240,199,726,10,1162.88,2024/07/22 08:52:28,2024-08-24
168515,1800,48,998,13,979.65,N/A,29/07/2024
106280,5345,166,16,3,340.86,N/A,2024/09/04 15:34:18
267923,3885,21,430,8,1290.56,09-20-2024,02/08/2024
220411,4335,181,57,13,1235.54,08-22-2024,2024/08/02 15:28:11
325992,5912,128,1124,14,,13/09/2024,2024/08/29 15:43:38
272337,5154,88,119,5,657.55,02/08/2024,2024-07-21
254783,3897,30,1059, 5u ,725.91,N/A,2024-09-20
83246,2878,131,1013,2,674.73,2024-09-01,06/09/2024
188916,4293,147,420,1,1466.17,2024/09/13 03:43:45,N/A
144175,0,130,263,9,202.26,08-09-2024,2024/07/27 18:41:45
18712,258,211,1069,9,1135.99,07-09-2024,N/A
293892,2121,117,272,8,62.07,09-02-2024,2024-09-29
82531,3926,136,788,9,906.32,2024/09/08 10:16:45,09-08-2024
136110,3365,184,373,6,413.75,09-11-2024,2024/07/29 13:50:23
323748,997,69,295,9,251.67,07-04-2024,08-08-2024
302051,2770,159,1079,11,1376.26,08-07-2024,2024-08-09
129730,4583,173,242,11,908.05,28/09/2024,09-03-2024
308776,2169,100,1158,9,1419.82,21/07/2024,2024-07-10
322880,4209,155,1159,1,1138.93,2024/07/02 02:12:22,31/08/2024
312300,1676,162,330,13,1165.16,09-06-2024,2024-07-03
247647,3052,38,34,4,1421.12,09-17-2024,2024/08/11 09:30:47
83335,3981,81,402,12,1071.11,28/08/2024,N/A
98493,5789,68,384,5,926.5,2024/07/17 15:00:51,2024-08-01
30602,1649,124,768,5,1242.7,N/A,N/A
260028,294,143,1004,12,1421.08,07-08-2024,2024/08/21 12:43:15
240571,4851,57,942,4,1214.34,18/08/2024,09-03-2024
246116,5365,46,95,6,416.05,13/08/2024,N/A
304329,4293,69,469,14,1369.53,2024-07-30,08-15-2024
319754,4393,49,782,1,,21/09/2024,2024/08/04 09:14:51
116319,592,179,600,13,1290.62,2024/08/01 10:01:16,N/A
61369,92,68,651,12,630.46,2024/08/07 10:29:25,25/09/2024
328002,1526,211,702, 5u ,891.52,09-17-2024,07-29-2024
137803,4872,84,772,12,1342.32,05/08/2024,01/09/2024
316534,5062,93,263,2,108.52,2024-08-25,08-13-2024
137998,1206,19,363,5,218.76,2024/09/09 06:18:27,2024/09/04 16:39:02
49174,418,217,1048,6,897.72,08-03-2024,07-10-2024
152877,4072,36,691,12,1373.52,04/07/2024,2024-09-23
305726,5748,216,950,8,1044.64,09-18-2024,2024-07-03
42174,541,91,407,6,1397.37,09-27-2024,07-02-2024
308137,2884,52,412,11,483.05,01/09/2024,N/A
28466,574,7,521,12,1375.07,2024-08-24,N/A
146816,419,40,2154,7,1037.57,2024/08/17 22:02:10,N/A
300540,3604,31,395,13,1373.86,2024/09/29 15:05:51,2024/09/08 09:55:29
111377,311,51,1163,4,1352.13,07-11-2024,2024-07-11
200988,4269,171,1128,4,807.66,2024-08-24,2024/07/26 00:12:25
4491,4050,131,915,2,1052.12,24/07/2024,2024/08/31 07:14:57
253055,5675,103,977,6,1153.82,16/07/2024,28/07/2024
328946,4584,102,169,1,1470.93,09/08/2024,N/A
260377,21,10,947,13,186.97,03/09/2024,2024/08/31 17:44:35
125076,2211,84,970,6,1217.23,2024-08-11,20/09/2024
323501,6457,172,313,10,254.04,09-13-2024,19/08/2024
2101,4189,75,1099, 5u ,160.34,19/08/2024,07-30-2024
290661,5022,29,847,12,718.38,29/09/2024,2024/09/04 23:58:28
5147,1324,173,1041, 5u ,947.49,N/A,N/A
307563,3913,175,498,11,1378.14,07-02-2024,N/A
