id_devolucion,id_venta,motivo,fecha_devolucion
727,250483,Cliente no satisfecho,2024/04/07 13:37:51
728,200650,Cliente no satisfecho,02/07/2023
729,226306,Error despacho,N/A
730,81237,Cambio de talla,15/02/2023
731,333216,Error despacho,N/A
732,65331,Error despacho,29/06/2024
733,146220,Cambio de talla,2024/02/04 19:30:04
734,299006,Defecto,10/07/2023
735,142807,Cambio de talla,N/A
736,206909,Error despacho,01/02/2023
737,269129,N/A,2023/05/13 02:00:52
738,93323,Cliente no satisfecho,2024/02/27 04:04:37
739,234037,N/A,2024/04/11 07:08:46
740,283953,Defecto,N/A
741,59320,Cambio de talla,N/A
742,264779,Cambio de talla,29/03/2024
743,212834,Cliente no satisfecho,02/11/2023
744,155101,Cliente no satisfecho,2023/01/10 02:11:16
745,228731,Error despacho,N/A
746,281061,Defecto,N/A
747,20317,Cambio de talla,N/A
748,214921,Error despacho,08-20-2023
749,98483,Error despacho,2024-09-06
750,34231,Cliente no satisfecho,09/11/2023
751,43657,N/A,2024/04/29 17:24:34
752,109927,N/A,N/A
753,211841,Cambio de talla,N/A
754,338457,Cliente no satisfecho,2023-07-13
755,168787,Defecto,N/A
756,119925,Defecto,N/A
757,148906,Cliente no satisfecho,N/A
758,95948,Defecto,14/03/2024
759,106268,Defecto,2023/03/05 03:34:10
760,62861,Cambio de talla,2023/07/09 01:39:40
761,166439,Cambio de talla,15/07/2024
762,178495,N/A,09-12-2023
763,162711,Defecto,2023-06-02
764,79506,Cambio de talla,02-14-2023
765,117927,Cambio de talla,2023-04-05
766,140575,Defecto,31/07/2024
767,60617,Error despacho,2023-06-18
768,12984,Cambio de talla,2024-02-24
769,181878,Cliente no satisfecho,12/07/2023
770,305090,Error despacho,05-24-2023
771,168165,N/A,02/08/2023
772,211585,Error despacho,2023-06-01
773,198091,Cliente no satisfecho,07/09/2023
774,309966,Defecto,2023-11-01
775,31539,Error despacho,2023-10-03
776,100026,Error despacho,02-16-2023
777,116594,Defecto,06-01-2024
778,156165,Cliente no satisfecho,N/A
779,297115,Defecto,07/08/2024
780,968,Defecto,2023-04-18
781,292407,Cambio de talla,2023-02-26
782,203147,Cambio de talla,2024-07-29
783,300757,Error despacho,2023/03/04 02:46:54
784,69470,Cliente no satisfecho,06/09/2024
785,116869,Defecto,2024-03-29
786,67487,Error despacho,03/11/2023
787,87386,N/A,N/A
788,285814,Defecto,08/03/2024
789,303299,Defecto,2023/03/19 07:00:26
790,107914,Error despacho,2024/05/24 12:22:48
791,216432,Cambio de talla,N/A
792,84985,Defecto,2024/02/01 05:19:33
793,324360,N/A,2024/04/20 00:16:10
794,49893,Cambio de talla,2024-06-23
795,139219,Defecto,2023-12-28
796,104117,Cliente no satisfecho,2024-04-15
797,225654,Cambio de talla,2023/05/05 05:56:08
798,293290,Defecto,19/11/2023
799,273260,N/A,2024/06/19 02:33:21
800,307355,N/A,N/A
801,240773,Defecto,03-20-2024
802,68117,Cliente no satisfecho,2024/05/22 21:50:56
803,279668,Defecto,2023-07-12
804,137059,Defecto,01-24-2023
805,206201,N/A,12-09-2023
806,204030,Cambio de talla,N/A
807,29933,N/A,25/06/2023
808,59773,Defecto,N/A
809,167760,Error despacho,06-15-2023
810,97008,Cliente no satisfecho,04-15-2024
811,14172,Defecto,2024/05/27 20:24:23
812,284772,Error despacho,2023-08-16
813,262330,Cliente no satisfecho,14/06/2024
814,274338,Cliente no satisfecho,2024/03/12 00:16:54
815,119934,Cambio de talla,N/A
816,232571,Cliente no satisfecho,2023-08-02
817,22062,Cambio de talla,06-01-2023
818,296286,Cambio de talla,2023-04-29
819,230556,Cambio de talla,05-04-2024
820,267909,Cliente no satisfecho,07-05-2023
821,135996,Cambio de talla,05-10-2024
822,84052,Cambio de talla,01-30-2023
823,151049,N/A,2023-10-21
824,177427,Defecto,2024-02-13
825,197637,Cliente no satisfecho,2023-12-01
826,216533,Error despacho,N/A
827,152754,Cambio de talla,N/A
828,7350,Cambio de talla,2024/04/08 16:00:37
829,36506,Cambio de talla,06/12/2023
830,134788,Cliente no satisfecho,2023/08/17 11:11:03
831,69452,Cliente no satisfecho,04-01-2024
832,263819,Cliente no satisfecho,2024/04/18 19:43:19
833,35775,Error despacho,2024-07-22
834,323604,Defecto,2023/06/25 14:33:32
835,246749,Cambio de talla,2023-04-22
836,170357,N/A,N/A
837,116463,Defecto,21/07/2023
838,177618,Cambio de talla,27/08/2024
839,182217,Defecto,2023/03/30 13:15:10
840,173194,Cambio de talla,06/08/2023
841,25198,N/A,N/A
842,243109,Cambio de talla,2023-12-12
843,278076,Defecto,2024-07-02
844,17645,Defecto,N/A
845,218397,Cambio de talla,N/A
846,88314,Cliente no satisfecho,2023/07/01 15:25:08
847,15651,N/A,N/A
848,307024,Cliente no satisfecho,2023-09-29
849,148124,Error despacho,06-21-2024
850,244643,N/A,12/11/2023
851,131844,Defecto,2023/10/06 17:22:58
852,316151,Error despacho,2023-01-07
853,336155,Error despacho,2024-07-17
854,244168,Error despacho,N/A
855,151875,N/A,2023-02-06
856,41846,Defecto,2024-07-25
857,159722,Cliente no satisfecho,N/A
858,226542,Cambio de talla,N/A
859,133626,Cambio de talla,10-30-2023
860,288527,Cambio de talla,2023-01-09
861,260427,Cliente no satisfecho,24/08/2023
862,4675,Cambio de talla,2024-08-10
863,448,Defecto,03/10/2023
864,333017,Cliente no satisfecho,2024/06/29 05:01:34
865,125831,Error despacho,N/A
866,107277,Cliente no satisfecho,N/A
867,220510,N/A,12/01/2024
868,156501,N/A,18/01/2023
869,247223,Cliente no satisfecho,2023/07/11 12:15:36
870,47063,Defecto,03-11-2023
871,8080,Defecto,03/08/2024
872,134083,Defecto,09/03/2023
873,196701,Defecto,N/A
874,229090,Cliente no satisfecho,N/A
875,172462,N/A,02-09-2024
876,259810,Cambio de talla,2023-01-16
877,168930,Cambio de talla,2023-01-23
878,137770,Defecto,2023/01/14 09:06:42
879,22324,Cliente no satisfecho,2023-10-20
880,80058,Cliente no satisfecho,2023/08/25 19:46:15
881,266240,Error despacho,03/05/2023
882,153563,Cambio de talla,2023/02/15 00:26:43
883,267584,Cambio de talla,N/A
884,113067,Defecto,2024-08-25
885,86574,Error despacho,2024/05/03 23:20:55
886,220802,Cambio de talla,11/07/2024
887,124500,Defecto,2023/10/25 15:37:15
888,299310,Cliente no satisfecho,03/11/2023
889,281596,Cliente no satisfecho,N/A
890,195966,Cliente no satisfecho,12/11/2023
891,216955,,2023/01/13 02:49:19
892,160597,N/A,2023-03-11
893,159659,Cliente no satisfecho,2023/01/23 21:16:24
894,88540,Defecto,02-27-2023
895,77526,Error despacho,2023/04/20 23:44:18
896,316247,Defecto,2023-02-08
897,122691,Error despacho,16/03/2023
898,256359,Error despacho,2023-07-08
899,180287,Defecto,N/A
900,209512,Defecto,2023/11/07 23:37:14
901,59434,N/A,2023/08/28 22:10:58
902,20508,Cliente no satisfecho,2023/03/25 09:25:51
903,257572,N/A,06-16-2023
904,99727,Defecto,2024/05/29 23:59:29
905,19545,Error despacho,N/A
906,305729,N/A,2023-07-26
907,55217,N/A,2023/01/27 07:45:24
908,37385,Cliente no satisfecho,15/06/2024
909,254644,Cambio de talla,05-30-2024
910,306990,Cambio de talla,2024-03-29
911,267215,Cliente no satisfecho,04-12-2023
912,451,Cambio de talla,2023-04-20
913,13445,Defecto,N/A
914,16224,Error despacho,2024/01/07 14:12:03
915,135141,Error despacho,N/A
916,316336,Cambio de talla,N/A
917,259724,Cliente no satisfecho,01-29-2024
918,183111,Defecto,05-29-2024
919,262039,Defecto,11-16-2023
920,41698,Error despacho,09-16-2024
921,272649,Cliente no satisfecho,N/A
922,193228,Error despacho,2023-12-14
923,78990,Error despacho,2024-01-06
924,265218,Defecto,N/A
925,32583,Defecto,28/09/2024
926,19112,Error despacho,N/A
927,40908,Error despacho,08-04-2024
928,313145,N/A,04-06-2023
929,110603,N/A,N/A
930,269039,Defecto,01-23-2023
931,70149,Error despacho,07/01/2024
932,124968,Defecto,01-07-2024
933,38858,N/A,08/04/2024
934,208188,Cliente no satisfecho,09-06-2023
935,150836,Cliente no satisfecho,05-12-2024
936,101377,Cliente no satisfecho,08-25-2023
937,289708,N/A,14/01/2024
938,42677,,N/A
939,192280,Error despacho,25/04/2024
940,27679,N/A,2024-01-17
941,64352,Cambio de talla,23/02/2024
942,287324,Defecto,04-30-2023
943,313449,Cliente no satisfecho,29/12/2023
944,83333,Cambio de talla,2023-12-11
945,276769,Defecto,2023-08-11
946,170441,Cliente no satisfecho,03-09-2023
947,35594,Error despacho,N/A
948,177901,N/A,2024/06/13 04:03:20
949,286722,N/A,2024-02-07
950,88291,Defecto,2023/12/23 12:29:42
951,254688,Cliente no satisfecho,2023/09/10 14:35:39
952,211334,Defecto,27/11/2023
953,296833,Error despacho,06/10/2023
954,34042,N/A,10/06/2023
955,157720,N/A,2024/06/02 23:48:32
956,322884,Defecto,2023/07/22 23:53:36
957,260644,Error despacho,N/A
958,165951,Error despacho,01-03-2023
959,837,Defecto,24/04/2024
960,315809,Defecto,06-22-2023
961,252962,N/A,2023-06-01
962,45097,Defecto,N/A
963,171244,Cambio de talla,N/A
964,162222,Error despacho,2024-08-20
965,189716,Cambio de talla,2023-02-04
966,245749,Cambio de talla,03/06/2023
967,82628,N/A,2023/11/11 00:58:57
968,139012,N/A,N/A
969,310382,Error despacho,2024-09-17
970,44947,Error despacho,2023-05-20
971,262652,Cambio de talla,N/A
972,129599,Cambio de talla,N/A
973,59688,Cliente no satisfecho,05-17-2024
974,292288,Defecto,N/A
975,27807,N/A,03-15-2023
976,81380,N/A,2023-04-25
977,180348,Cambio de talla,2024-06-07
978,213672,Cambio de talla,01-20-2024
979,42845,Error despacho,26/07/2023
980,92579,Cambio de talla,08-31-2024
981,339215,Cliente no satisfecho,25/07/2023
982,183733,Error despacho,16/04/2023
983,296772,Defecto,16/03/2023
984,322819,N/A,2023-04-02
985,109263,Cliente no satisfecho,22/03/2023
986,293967,Cambio de talla,N/A
987,96784,N/A,02-09-2024
988,215905,Error despacho,2024-06-21
989,164828,N/A,N/A
990,40175,Defecto,2023/07/26 09:33:29
991,174011,Error despacho,2023/12/02 15:47:41
992,225196,Cliente no satisfecho,08-03-2024
993,307404,Defecto,2024-08-06
994,284848,Defecto,2024/09/09 21:30:27
995,25071,,N/A
996,251184,,2024/09/11 17:17:36
997,46618,Error despacho,N/A
998,293453,Cliente no satisfecho,2024/08/16 00:38:14
999,331419,,30/10/2023
1000,327974,Cliente no satisfecho,2024-06-04
1001,334188,N/A,2023/11/21 01:21:29
1002,328221,Error despacho,2023-11-22
1003,209285,Cliente no satisfecho,13/09/2023
1004,257727,Cambio de talla,2023/05/07 05:21:26
1005,231589,Defecto,2023-12-16
1006,97743,Cliente no satisfecho,04-30-2023
1007,220464,Error despacho,N/A
1008,162377,Defecto,N/A
1009,96510,Error despacho,2023/12/14 13:53:25
1010,157469,Cliente no satisfecho,2024-04-20
1011,329637,Defecto,2023/04/15 00:49:31
1012,130794,Cambio de talla,N/A
1013,272913,Cambio de talla,23/01/2024
1014,149985,Defecto,12-17-2023
1015,46853,Cambio de talla,2023/04/02 08:07:50
1016,309950,Cliente no satisfecho,2023/09/11 22:53:41
1017,272328,N/A,N/A
1018,325156,N/A,06-17-2024
1019,290115,Cambio de talla,2024-09-21
1020,152383,Cambio de talla,2023-05-14
1021,127383,Cambio de talla,2023-01-04
1022,86901,Defecto,2023/08/13 10:09:35
1023,253744,Defecto,2024/09/04 18:14:31
1024,210863,N/A,N/A
1025,57019,Cambio de talla,2023-06-17
1026,273042,Cambio de talla,N/A
1027,99100,Defecto,N/A
1028,218740,Cliente no satisfecho,2023-08-18
1029,243171,Error despacho,18/09/2023
1030,226797,Error despacho,03-31-2024
1031,239420,Defecto,06-07-2024
1032,52114,N/A,2023-12-01
1033,86923,Cambio de talla,2023/08/29 19:04:38
1034,230229,Cambio de talla,2024-08-17
1035,154140,Error despacho,2023-02-08
1036,256355,Error despacho,27/01/2023
1037,252352,Cambio de talla,2023-03-15
1038,104992,Cliente no satisfecho,2023-06-11
1039,329137,Cliente no satisfecho,N/A
1040,196156,Error despacho,2023-05-25
1041,12404,Cliente no satisfecho,2024/06/05 09:34:39
1042,123139,Cambio de talla,11-17-2023
1043,270823,Cambio de talla,09-14-2024
1044,96810,N/A,16/10/2023
1045,212357,Cliente no satisfecho,2023/05/02 18:42:06
1046,67981,Defecto,2024/01/12 18:54:17
1047,121621,N/A,2024/03/17 03:04:31
1048,135120,N/A,2024-04-15
1049,220767,Error despacho,19/08/2024
1050,70987,Error despacho,2023/11/10 04:18:33
1051,169350,Error despacho,14/06/2023
1052,109154,,2023-01-26
1053,101893,Cliente no satisfecho,N/A
1054,168179,N/A,2024-05-20
1055,63999,Defecto,26/12/2023
1056,266401,Cambio de talla,2023/04/03 02:06:07
1057,16541,Error despacho,N/A
1058,274226,N/A,04-20-2024
1059,159517,Error despacho,N/A
1060,291917,Cliente no satisfecho,10/10/2023
1061,95444,Error despacho,N/A
1062,302388,Defecto,N/A
1063,68588,N/A,03-29-2024
1064,37593,Error despacho,08/01/2023
1065,95220,Defecto,2023-08-05
1066,333062,Error despacho,2023-06-07
1067,120043,Error despacho,2023/09/06 14:15:22
1068,209151,Cliente no satisfecho,2024-08-04
1069,199631,Defecto,2024/04/21 14:03:52
1070,31808,Error despacho,2024-02-16
1071,157982,Cambio de talla,2024/03/21 09:42:17
1072,189356,Cambio de talla,2023/08/07 23:02:50
1073,132961,Error despacho,04-28-2024
1074,163697,Cambio de talla,08/01/2023
1075,134910,N/A,01-05-2024
1076,156350,Error despacho,17/05/2023
1077,261782,Defecto,2023/11/26 06:33:20
1078,32494,Cambio de talla,2024/07/26 10:31:37
1079,311092,N/A,N/A
1080,34705,Defecto,2023-04-06
1081,318909,N/A,2023/10/20 02:28:25
1082,92725,Error despacho,N/A
1083,308740,N/A,04/10/2023
1084,219958,Error despacho,17/09/2023
1085,221729,Cambio de talla,03-29-2023
1086,279380,N/A,11-29-2023
1087,148437,Cliente no satisfecho,06-13-2023
1088,251280,Error despacho,2023/07/29 12:54:35
1089,9219,N/A,05-22-2023
1090,61418,Cambio de talla,29/09/2024
1091,146975,Error despacho,2024-07-01
1092,118399,Defecto,09-21-2023
1093,232862,Error despacho,N/A
1094,131124,Defecto,N/A
1095,212359,N/A,05/10/2023
1096,58914,Error despacho,2024/02/23 21:31:43
1097,34072,Error despacho,N/A
1098,157794,Cliente no satisfecho,2023-12-28
1099,209259,Cambio de talla,N/A
1100,149362,Cambio de talla,05/05/2023
1101,281469,N/A,04/03/2024
1102,189570,Cambio de talla,30/11/2023
1103,221661,Defecto,15/03/2023
1104,295703,N/A,2023-04-04
1105,175779,Cambio de talla,26/09/2023
1106,228907,Cambio de talla,11-22-2023
1107,203460,Defecto,01-25-2023
1108,309650,N/A,09-03-2023
1109,188048,Defecto,N/A
1110,117822,Error despacho,2024-04-03
1111,4376,Cliente no satisfecho,13/07/2024
1112,307514,Cliente no satisfecho,2023/03/04 05:51:20
1113,23331,N/A,2024-07-12
1114,79334,Defecto,N/A
1115,191909,Cambio de talla,09-02-2023
1116,65977,Cambio de talla,N/A
1117,30343,Error despacho,2023-02-21
1118,2021,Defecto,2023/10/12 21:01:38
1119,19293,Cliente no satisfecho,N/A
1120,193131,N/A,14/01/2024
1121,54743,Defecto,2023/07/14 11:43:56
1122,328081,Cliente no satisfecho,22/06/2024
1123,82300,N/A,11/12/2023
1124,43512,Cliente no satisfecho,2023-01-07
1125,304444,Cliente no satisfecho,2023/03/08 07:28:38
1126,24487,N/A,2023/01/15 08:39:07
1127,153227,Error despacho,N/A
1128,30594,Cliente no satisfecho,04-11-2023
1129,315868,Error despacho,2023-07-28
1130,26842,Cliente no satisfecho,N/A
1131,268660,Cliente no satisfecho,2023-10-13
1132,163985,Error despacho,2024-04-15
1133,243369,Cliente no satisfecho,2023-04-18
1134,330416,Defecto,N/A
1135,337495,Defecto,2023-05-27
1136,29550,N/A,N/A
1137,211305,Cliente no satisfecho,21/07/2023
1138,10574,Error despacho,2023-11-05
1139,274066,Cambio de talla,2024/05/29 16:42:12
1140,44600,Cambio de talla,2024/02/21 20:31:21
1141,217302,Error despacho,2024/08/15 20:10:06
1142,219676,Cambio de talla,2023-04-09
1143,255399,Error despacho,13/10/2023
1144,281422,Cambio de talla,N/A
1145,77897,Cambio de talla,07-25-2023
1146,19567,N/A,08-13-2024
1147,110745,Cambio de talla,2023/10/21 23:57:00
1148,27543,Cliente no satisfecho,N/A
1149,237274,Error despacho,02-18-2024
1150,232363,Defecto,2024/08/25 11:01:08
1151,63359,Defecto,2023/12/07 08:52:05
1152,124072,Error despacho,03-24-2024
1153,304447,Defecto,09-05-2024
1154,13509,Cambio de talla,07-25-2024
1155,61209,Error despacho,2023-12-24
1156,209362,Cliente no satisfecho,01-16-2023
1157,8159,Defecto,N/A
1158,27458,Cliente no satisfecho,N/A
1159,334790,Cliente no satisfecho,2024/06/21 04:44:49
1160,15458,Error despacho,2023/05/10 21:02:03
1161,216796,Cambio de talla,08-07-2024
1162,301506,Cliente no satisfecho,2024/01/31 20:11:00
1163,33696,Cambio de talla,22/10/2023
1164,302879,N/A,08/01/2024
1165,300735,Cambio de talla,N/A
1166,20646,Error despacho,N/A
1167,226017,Defecto,05-20-2024
1168,331337,Error despacho,01/09/2023
1169,312429,Error despacho,18/08/2024
1170,221647,Error despacho,04/04/2024
1171,273881,N/A,N/A
1172,198093,Cliente no satisfecho,2024-09-21
1173,39120,Defecto,2024-02-23
1174,2350,Cliente no satisfecho,2024/04/14 15:22:24
1175,222100,Error despacho,2023-04-30
1176,11790,Cliente no satisfecho,2024-07-18
1177,132863,Defecto,04/10/2023
1178,49461,N/A,2023/12/03 03:32:47
1179,323153,Cliente no satisfecho,2024-09-10
1180,178749,Defecto,2024/01/27 12:49:45
1181,243107,Cambio de talla,2024-09-05
1182,303797,Defecto,2024/08/19 03:20:53
1183,248298,N/A,15/05/2023
1184,210286,N/A,05-03-2023
1185,198627,Cambio de talla,2024/09/24 08:14:38
1186,154537,Cambio de talla,2024-03-25
1187,151302,Error despacho,2024/06/12 20:04:07
1188,306228,Error despacho,2023-04-16
1189,77392,N/A,26/02/2024
1190,248668,Defecto,08/08/2023
1191,16655,N/A,2024/07/23 19:56:51
1192,209546,Cliente no satisfecho,N/A
1193,323272,Error despacho,2024-01-14
1194,244748,Defecto,2024/07/22 04:06:13
1195,71420,Error despacho,2023-10-10
1196,323715,Cambio de talla,2024-08-30
1197,144478,Defecto,N/A
1198,45984,Error despacho,2023/12/24 09:42:18
1199,9486,Error despacho,07/02/2023
1200,133140,Defecto,2024-06-24
1201,144319,N/A,07-25-2024
1202,12723,Cambio de talla,23/03/2023
1203,2964,Cambio de talla,07-30-2023
1204,19747,N/A,11-08-2023
1205,161283,N/A,2024-08-24
1206,52149,Cliente no satisfecho,28/04/2023
1207,252244,Cliente no satisfecho,07-07-2023
1208,56898,Cambio de talla,2023/10/03 03:23:12
1209,199082,Error despacho,20/01/2023
1210,96352,Cambio de talla,09-05-2024
1211,285690,Error despacho,28/03/2023
1212,312905,Error despacho,02/01/2023
1213,145735,N/A,18/08/2023
1214,184080,Error despacho,29/08/2023
1215,85858,Cambio de talla,N/A
1216,300733,Cambio de talla,2023/08/27 04:22:19
1217,129235,Error despacho,05/06/2024
1218,293600,Error despacho,N/A
1219,131483,Defecto,2024-07-30
1220,90445,Defecto,03/02/2023
1221,92050,Cliente no satisfecho,09-13-2023
1222,192074,Error despacho,N/A
1223,249135,,27/03/2023
1224,165706,Defecto,2024/02/29 18:31:49
1225,100856,Cambio de talla,2023/04/05 17:39:09
1226,66994,Error despacho,2023/04/20 16:04:01
1227,222408,Cambio de talla,04-29-2024
1228,206010,N/A,2023-01-13
1229,63476,Cambio de talla,27/10/2023
1230,262650,Cambio de talla,29/07/2023
1231,75656,Cliente no satisfecho,05/02/2023
1232,92124,Error despacho,2023/01/31 12:55:36
1233,116329,Defecto,27/11/2023
1234,35516,N/A,2023/01/07 21:05:55
1235,321790,Cambio de talla,05/02/2023
1236,254974,Error despacho,2023-10-03
1237,301263,Cliente no satisfecho,2024/02/29 07:47:28
1238,310572,Cliente no satisfecho,2023-08-11
1239,10661,Error despacho,N/A
1240,49575,N/A,11-14-2023
1241,175655,Cambio de talla,2023-01-25
1242,84627,Error despacho,12/04/2023
1243,188043,Cliente no satisfecho,N/A
1244,174557,N/A,23/07/2023
1245,42591,N/A,2024-01-24
1246,327609,N/A,13/07/2023
1247,264865,Cliente no satisfecho,26/01/2023
1248,10550,N/A,10-16-2023
1249,231804,Cliente no satisfecho,03-15-2023
1250,103041,Cliente no satisfecho,N/A
1251,205796,Defecto,2024-01-23
1252,285648,Error despacho,09-18-2024
1253,192837,N/A,28/09/2023
1254,292984,N/A,2024-08-26
1255,211771,Cambio de talla,N/A
1256,181984,Cliente no satisfecho,N/A
1257,62516,Defecto,2023-05-24
1258,282598,Defecto,10-27-2023
1259,331368,Cliente no satisfecho,04-06-2023
1260,55176,Error despacho,2023-06-12
1261,164215,Cliente no satisfecho,N/A
1262,167873,N/A,20/11/2023
1263,184602,Error despacho,N/A
1264,143508,Cliente no satisfecho,27/01/2023
1265,91489,Defecto,08-29-2024
1266,79478,Cambio de talla,2023/04/19 08:38:04
1267,155733,Cambio de talla,28/12/2023
1268,194933,Defecto,08-15-2023
1269,54778,Defecto,N/A
1270,63659,Cambio de talla,03-18-2024
1271,128252,Defecto,26/08/2023
1272,5449,Error despacho,2023-08-24
1273,218799,Defecto,N/A
1274,159303,N/A,2024-07-26
1275,331979,Error despacho,2024/02/06 01:15:09
1276,18130,Defecto,2024-02-10
1277,33336,Cliente no satisfecho,14/10/2023
1278,41541,N/A,2023-06-30
1279,232423,Error despacho,2024-02-02
1280,273509,Cambio de talla,2024/02/18 06:52:12
1281,321263,Error despacho,07-02-2023
1282,338388,Error despacho,N/A
1283,6713,Error despacho,N/A
1284,204156,Cambio de talla,N/A
1285,63709,Defecto,2024-07-31
